latitude,longtitude,depth,temperature,time
,,3.237,27.6,1782050451745
,,3.226,27.6,1782050451836
,,3.226,27.6,1782050451886
,,3.226,27.6,1782050451969
44.162079999999996,8.336653333333334,3.247,0.0,1782050452000
,,3.247,27.6,1782050452053
,,3.237,27.6,1782050452136
,,3.237,27.6,1782050452218
,,3.237,27.6,1782050452303
,,3.237,27.6,1782050452385
,,3.237,27.6,1782050452468
,,3.216,27.6,1782050452550
,,3.185,27.6,1782050452634
,,3.164,27.6,1782050452736
,,3.133,27.6,1782050452799
,,3.101,27.6,1782050452882
,,3.070,27.6,1782050452967
44.16208833333334,8.336655,3.018,0.0,1782050453000
,,3.018,27.6,1782050453057
,,2.997,27.6,1782050453131
,,2.966,27.6,1782050453297
,,2.924,27.6,1782050453380
,,2.872,27.6,1782050453463
,,2.841,27.6,1782050453546
,,2.852,27.6,1782050453635
,,2.893,27.6,1782050453713
,,2.924,27.6,1782050453796
,,2.966,27.6,1782050453879
,,3.028,27.6,1782050453962
44.16209333333333,8.336658333333332,3.060,0.0,1782050454000
,,3.060,27.6,1782050454046
,,3.101,27.6,1782050454129
,,3.133,27.6,1782050454249
,,3.185,27.6,1782050454304
,,3.237,27.6,1782050454379
,,3.289,27.6,1782050454463
,,3.351,27.6,1782050454546
,,3.341,27.6,1782050454629
,,3.330,27.6,1782050454709
,,3.309,27.6,1782050454791
,,3.289,27.6,1782050454874
,,3.257,27.6,1782050454962
44.162095,8.336656666666666,3.247,0.0,1782050455000
,,3.247,27.6,1782050455040
,,3.237,27.6,1782050455136
,,3.216,27.6,1782050455207
,,3.205,27.6,1782050455289
,,3.195,27.6,1782050455372
,,3.185,27.6,1782050455455
,,3.185,27.6,1782050455539
,,3.205,27.6,1782050455621
,,3.216,27.6,1782050455737
,,3.226,27.6,1782050455787
,,3.237,27.6,1782050455871
,,3.247,27.6,1782050455954
44.16209666666667,8.336661666666666,3.257,0.0,1782050456000
,,3.257,27.6,1782050456037
,,3.268,27.6,1782050456120
,,3.289,27.6,1782050456203
,,3.289,27.6,1782050456286
,,3.299,27.6,1782050456368
,,3.299,27.6,1782050456451
,,3.309,27.6,1782050456535
,,3.309,27.6,1782050456638
,,3.309,27.6,1782050456700
,,3.309,27.6,1782050456784
,,3.341,27.6,1782050456950
44.16209833333334,8.33666,3.351,0.0,1782050457000
,,3.351,27.6,1782050457033
,,3.361,27.6,1782050457115
,,3.372,27.6,1782050457198
,,3.382,27.6,1782050457283
,,3.393,27.6,1782050457367
,,3.403,27.6,1782050457448
,,3.393,27.6,1782050457536
,,3.403,27.6,1782050457614
,,3.372,27.6,1782050457697
,,3.330,27.6,1782050457780
,,3.330,27.6,1782050457864
,,3.309,27.6,1782050457946
44.162101666666665,8.336663333333332,3.309,0.0,1782050458000
,,3.309,27.6,1782050458030
,,3.309,27.6,1782050458197
,,3.289,27.6,1782050458346
,,3.268,27.6,1782050458366
,,3.268,27.6,1782050458447
,,3.226,27.6,1782050458530
,,3.195,27.6,1782050458613
,,3.153,27.6,1782050458692
,,3.143,27.6,1782050458775
,,3.164,27.6,1782050458858
,,3.133,27.6,1782050458941
44.16210666666666,8.336666666666668,3.101,0.0,1782050459000
,,3.101,27.6,1782050459036
,,3.070,27.6,1782050459108
,,3.049,27.6,1782050459191
,,3.049,27.6,1782050459273
,,3.049,27.6,1782050459357
,,3.039,27.6,1782050459439
,,3.091,27.6,1782050459525
,,3.091,27.6,1782050459637
,,3.101,27.6,1782050459688
,,3.091,27.6,1782050459771
,,3.060,27.6,1782050459854
,,3.070,27.6,1782050459937
44.16210833333333,8.336673333333332,3.060,0.0,1782050460000
,,3.060,27.6,1782050460020
,,3.070,27.6,1782050460103
,,3.039,27.6,1782050460188
,,3.018,27.6,1782050460269
,,2.987,27.6,1782050460352
,,2.976,27.6,1782050460435
,,2.956,27.6,1782050460534
,,2.976,27.6,1782050460602
,,3.008,27.6,1782050460704
,,3.039,27.6,1782050460851
,,3.070,27.6,1782050460933
44.16211,8.336678333333333,3.101,0.0,1782050461000
,,3.101,27.6,1782050461018
,,3.133,27.6,1782050461099
,,3.153,27.6,1782050461182
,,3.216,27.6,1782050461266
,,3.268,27.6,1782050461348
,,3.330,27.6,1782050461435
,,3.372,27.6,1782050461515
,,3.413,27.6,1782050461598
,,3.413,27.6,1782050461681
,,3.403,27.6,1782050461764
,,3.393,27.6,1782050461847
,,3.372,27.6,1782050461930
44.16211333333334,8.336681666666667,3.351,0.0,1782050462000
,,3.351,27.6,1782050462037
,,3.309,27.6,1782050462096
,,3.268,27.6,1782050462238
,,3.237,27.6,1782050462262
,,3.226,27.6,1782050462442
,,3.216,27.6,1782050462442
,,3.216,27.6,1782050462545
,,3.216,27.6,1782050462595
,,3.216,27.6,1782050462679
,,3.216,27.6,1782050462763
,,3.226,27.6,1782050462846
,,3.247,27.6,1782050462936
44.16211166666667,8.336688333333333,3.257,0.0,1782050463000
,,3.257,27.6,1782050463012
,,3.289,27.6,1782050463091
,,3.299,27.6,1782050463177
,,3.320,27.6,1782050463265
,,3.320,27.6,1782050463341
,,3.320,27.6,1782050463425
,,3.289,27.6,1782050463590
,,3.237,27.6,1782050463679
,,3.205,27.6,1782050463756
,,3.185,27.6,1782050463838
,,3.153,27.4,1782050463921
44.16210833333333,8.336696666666667,3.133,0.0,1782050464000
,,3.133,27.4,1782050464004
,,3.112,27.4,1782050464087
,,3.091,27.4,1782050464170
,,3.060,27.4,1782050464253
,,3.028,27.4,1782050464336
,,2.976,27.4,1782050464434
,,2.987,27.4,1782050464502
,,2.976,27.4,1782050464585
,,2.987,27.4,1782050464668
,,2.976,27.4,1782050464751
,,2.976,27.4,1782050464834
,,2.976,27.4,1782050464917
,,2.966,27.4,1782050465000
44.162099999999995,8.336701666666666,2.966,0.0,1782050465000
,,2.935,27.4,1782050465083
,,2.924,27.4,1782050465166
,,2.893,27.4,1782050465249
,,2.883,27.4,1782050465334
,,2.893,27.4,1782050465415
,,2.883,27.4,1782050465498
,,2.872,27.4,1782050465581
,,2.862,27.4,1782050465664
,,2.862,27.4,1782050465748
,,2.862,27.4,1782050465829
,,2.872,27.4,1782050465937
,,2.872,27.4,1782050465995
44.162103333333334,8.336703333333332,2.893,0.0,1782050466000
,,2.893,27.4,1782050466129
,,2.914,27.4,1782050466162
,,2.945,27.4,1782050466338
,,2.987,27.4,1782050466446
,,2.997,27.4,1782050466496
,,3.028,27.4,1782050466596
,,3.049,27.4,1782050466718
,,3.060,27.4,1782050466745
,,3.070,27.4,1782050466913
44.162099999999995,8.336708333333332,3.070,0.0,1782050467000
,,3.070,27.4,1782050467050
,,3.070,27.4,1782050467075
,,3.049,27.4,1782050467358
,,3.049,27.4,1782050467359
,,3.008,27.4,1782050467400
,,2.997,27.4,1782050467435
,,2.976,27.4,1782050467490
,,2.976,27.4,1782050467574
,,2.945,27.4,1782050467656
,,2.956,27.4,1782050467739
,,2.935,27.4,1782050467822
,,2.935,27.4,1782050467907
,,2.935,27.4,1782050467988
44.16209333333333,8.336705,2.914,0.0,1782050468000
,,2.914,27.4,1782050468071
,,2.914,27.4,1782050468154
,,2.924,27.4,1782050468246
,,2.945,27.4,1782050468334
,,2.956,27.4,1782050468403
,,2.976,27.4,1782050468487
,,2.976,27.4,1782050468569
,,2.987,27.4,1782050468652
,,3.008,27.4,1782050468735
,,3.039,27.4,1782050468818
,,3.039,27.4,1782050468901
,,3.028,27.4,1782050468984
44.16208833333334,8.336698333333334,3.049,0.0,1782050469000
,,3.049,27.4,1782050469067
,,3.028,27.4,1782050469151
,,3.018,27.4,1782050469248
,,3.008,27.4,1782050469316
,,2.976,27.4,1782050469399
,,2.956,27.4,1782050469485
,,2.945,27.4,1782050469565
,,2.924,27.4,1782050469664
,,2.904,27.4,1782050469731
,,2.872,27.4,1782050469836
,,2.852,27.4,1782050469896
,,2.872,27.4,1782050469980
44.162085,8.336693333333333,2.852,0.0,1782050470000
,,2.852,27.4,1782050470062
,,2.872,27.4,1782050470146
,,2.883,27.4,1782050470229
,,2.883,27.4,1782050470313
,,2.914,27.4,1782050470395
,,2.956,27.4,1782050470564
,,2.987,27.4,1782050470645
,,3.008,27.4,1782050470736
,,3.060,27.4,1782050470812
,,3.091,27.4,1782050470895
,,3.133,27.4,1782050470978
44.162079999999996,8.336686666666667,3.164,0.0,1782050471000
,,3.164,27.4,1782050471061
,,3.185,27.4,1782050471145
,,3.205,27.4,1782050471228
,,3.247,27.4,1782050471336
,,3.268,27.4,1782050471395
,,3.268,27.4,1782050471478
,,3.237,27.4,1782050471562
,,3.237,27.4,1782050471640
,,3.226,27.4,1782050471723
,,3.237,27.4,1782050471806
,,3.237,27.4,1782050471890
,,3.216,27.4,1782050471972
44.162078333333326,8.336678333333333,3.185,0.0,1782050472000
,,3.185,27.4,1782050472055
,,3.174,27.4,1782050472138
,,3.143,27.4,1782050472256
,,3.122,27.4,1782050472304
,,3.101,27.4,1782050472387
,,3.091,27.4,1782050472470
,,3.091,27.4,1782050472553
,,3.101,27.4,1782050472636
,,3.101,27.4,1782050472719
,,3.091,27.4,1782050472802
,,3.080,27.4,1782050472887
,,3.091,27.4,1782050472968
44.16207666666666,8.336666666666668,3.112,0.0,1782050473000
,,3.112,27.4,1782050473051
,,3.122,27.4,1782050473136
,,3.122,27.4,1782050473217
,,3.112,27.4,1782050473300
,,3.122,27.4,1782050473387
,,3.133,27.4,1782050473466
,,3.143,27.4,1782050473549
,,3.153,27.4,1782050473632
,,3.164,27.4,1782050473734
,,3.164,27.4,1782050473800
,,3.174,27.4,1782050473882
,,3.174,27.4,1782050473964
44.16207666666666,8.33666,3.164,0.0,1782050474000
,,3.164,27.4,1782050474047
,,3.164,27.4,1782050474130
,,3.174,27.4,1782050474213
,,3.174,27.4,1782050474296
,,3.174,27.4,1782050474379
,,3.153,27.4,1782050474463
,,3.143,27.4,1782050474546
,,3.133,27.4,1782050474632
,,3.133,27.4,1782050474711
,,3.122,27.4,1782050474795
,,3.122,27.4,1782050474880
,,3.112,27.4,1782050474961
44.16207166666666,8.336651666666667,3.122,0.0,1782050475000
,,3.122,27.4,1782050475045
,,3.091,27.4,1782050475128
,,3.091,27.4,1782050475245
,,3.070,27.4,1782050475294
,,3.049,27.4,1782050475378
,,3.028,27.4,1782050475462
,,3.028,27.4,1782050475544
,,3.028,27.4,1782050475707
,,3.039,27.4,1782050475790
,,3.039,27.4,1782050475874
,,3.028,27.4,1782050475961
44.16207166666666,8.336645,3.028,0.0,1782050476000
,,3.028,27.4,1782050476039
,,3.008,27.4,1782050476136
,,3.008,27.4,1782050476206
,,2.997,27.4,1782050476295
,,3.028,27.4,1782050476371
,,3.060,27.4,1782050476454
,,3.091,27.4,1782050476537
,,3.080,27.4,1782050476620
,,3.091,27.4,1782050476786
,,3.091,27.4,1782050476869
,,3.101,27.4,1782050476952
44.16207333333333,8.336638333333333,3.153,0.0,1782050477000
,,3.153,27.4,1782050477036
,,3.174,27.4,1782050477118
,,3.226,27.4,1782050477201
,,3.247,27.4,1782050477285
,,3.278,27.4,1782050477368
,,3.257,27.4,1782050477450
,,3.237,27.4,1782050477536
,,3.226,27.4,1782050477634
,,3.257,27.4,1782050477699
,,3.257,27.4,1782050477782
,,3.247,27.4,1782050477867
,,3.268,27.4,1782050477949
44.16207333333333,8.336633333333333,3.237,0.0,1782050478000
,,3.237,27.4,1782050478032
,,3.237,27.4,1782050478114
,,3.226,27.4,1782050478199
,,3.226,27.4,1782050478282
,,3.205,27.4,1782050478363
,,3.195,27.4,1782050478447
,,3.205,27.4,1782050478538
,,3.195,27.4,1782050478627
,,3.185,27.4,1782050478695
,,3.185,27.4,1782050478834
,,3.195,27.4,1782050478861
,,3.216,27.4,1782050478946
44.16207333333333,8.336631666666667,3.226,0.0,1782050479000
,,3.226,27.4,1782050479031
,,3.237,27.4,1782050479136
,,3.247,27.4,1782050479195
,,3.268,27.4,1782050479340
,,3.278,27.4,1782050479364
,,3.289,27.4,1782050479543
,,3.289,27.4,1782050479544
,,3.299,27.4,1782050479645
,,3.289,27.4,1782050479693
,,3.299,27.4,1782050479777
,,3.289,27.4,1782050479860
,,3.268,27.4,1782050479943
44.16207166666666,8.336630000000001,3.268,0.0,1782050480000
,,3.268,27.4,1782050480038
,,3.257,27.4,1782050480109
,,3.247,27.4,1782050480193
,,3.247,27.4,1782050480276
,,3.237,27.4,1782050480356
,,3.226,27.4,1782050480438
,,3.226,27.4,1782050480638
,,3.226,27.4,1782050480710
,,3.195,27.4,1782050480770
,,3.164,27.4,1782050480853
,,3.153,27.4,1782050480938
44.16206999999999,8.336626666666666,3.164,0.0,1782050481000
,,3.164,27.4,1782050481019
,,3.164,27.4,1782050481102
,,3.164,27.4,1782050481185
,,3.153,27.4,1782050481268
,,3.143,27.4,1782050481351
,,3.164,27.4,1782050481434
,,3.164,27.4,1782050481542
,,3.164,27.4,1782050481600
,,3.143,27.4,1782050481683
,,3.133,27.4,1782050481766
,,3.143,27.4,1782050481849
,,3.112,27.4,1782050481933
44.16206999999999,8.336623333333334,3.080,0.0,1782050482000
,,3.080,27.4,1782050482015
,,3.080,27.4,1782050482098
,,3.070,27.4,1782050482194
,,3.080,27.4,1782050482264
,,3.070,27.4,1782050482347
,,3.060,27.4,1782050482437
,,3.049,27.4,1782050482513
,,3.049,27.4,1782050482596
,,3.060,27.4,1782050482680
,,3.080,27.4,1782050482762
,,3.101,27.4,1782050482845
,,3.143,27.4,1782050482928
44.16206833333334,8.336616666666666,3.174,0.0,1782050483000
,,3.174,27.4,1782050483042
,,3.174,27.4,1782050483094
,,3.195,27.4,1782050483229
,,3.205,27.4,1782050483261
,,3.216,27.4,1782050483434
,,3.226,27.4,1782050483434
,,3.237,27.4,1782050483536
,,3.257,27.4,1782050483592
,,3.257,27.4,1782050483743
,,3.247,27.4,1782050483765
,,3.226,27.4,1782050483946
,,3.226,27.4,1782050483947
44.16206666666667,8.336611666666666,3.195,0.0,1782050484000
,,3.195,27.4,1782050484008
,,3.195,27.4,1782050484159
,,3.185,27.4,1782050484180
,,3.164,27.4,1782050484359
,,3.164,27.4,1782050484360
,,3.195,27.4,1782050484424
,,3.216,27.4,1782050484536
,,3.205,27.4,1782050484591
,,3.226,27.4,1782050484671
,,3.226,27.4,1782050484754
,,3.205,27.4,1782050484848
,,3.185,27.4,1782050484920
44.16206666666667,8.336603333333333,3.195,0.0,1782050485000
,,3.195,27.4,1782050485025
,,3.195,27.4,1782050485086
,,3.195,27.4,1782050485169
,,3.205,27.4,1782050485252
,,3.205,27.4,1782050485335
,,3.174,27.4,1782050485443
,,3.153,27.4,1782050485501
,,3.174,27.4,1782050485584
,,3.153,27.4,1782050485667
,,3.133,27.4,1782050485750
,,3.133,27.4,1782050485833
,,3.143,27.4,1782050485916
,,3.122,27.4,1782050485999
44.16206666666667,8.336594999999999,3.122,0.0,1782050486000
,,3.122,27.4,1782050486083
,,3.112,27.4,1782050486165
,,3.091,27.4,1782050486248
,,3.091,27.4,1782050486335
,,3.112,27.4,1782050486414
,,3.112,27.4,1782050486497
,,3.101,27.4,1782050486580
,,3.122,27.4,1782050486663
,,3.112,27.4,1782050486746
,,3.112,27.4,1782050486829
,,3.112,27.4,1782050486935
,,3.143,27.4,1782050486995
44.162065,8.336586666666667,3.133,0.0,1782050487000
,,3.133,27.4,1782050487124
,,3.101,27.4,1782050487161
,,3.112,27.4,1782050487428
,,3.112,27.4,1782050487429
,,3.080,27.4,1782050487585
,,3.091,27.4,1782050487659
,,3.060,27.4,1782050487743
,,3.049,27.4,1782050487840
,,3.049,27.4,1782050487908
,,3.008,27.4,1782050487991
44.16206333333333,8.336578333333334,2.966,0.0,1782050488000
,,2.966,27.4,1782050488074
,,2.924,27.4,1782050488157
,,2.956,27.4,1782050488241
,,3.008,27.4,1782050488323
,,2.966,27.4,1782050488491
,,2.956,27.4,1782050488658
,,2.976,27.4,1782050488740
,,2.966,27.4,1782050488824
,,2.987,27.4,1782050488906
,,3.008,27.4,1782050488990
44.16206333333333,8.336568333333334,3.008,0.0,1782050489000
,,3.008,27.4,1782050489074
,,3.060,27.4,1782050489156
,,3.091,27.4,1782050489239
,,3.112,27.4,1782050489334
,,3.080,27.4,1782050489406
,,3.070,27.4,1782050489485
,,3.091,27.4,1782050489681
,,3.101,27.4,1782050489734
,,3.112,27.4,1782050489886
,,3.122,27.4,1782050489914
44.16206166666666,8.336558333333333,3.133,0.0,1782050490000
,,3.133,27.4,1782050490005
,,3.112,27.4,1782050490149
,,3.122,27.4,1782050490315
,,3.112,27.4,1782050490591
,,3.101,27.4,1782050490592
,,3.091,27.4,1782050490593
,,3.101,27.4,1782050490647
,,3.080,27.4,1782050490730
,,3.091,27.4,1782050490834
,,3.080,27.4,1782050490896
44.162060000000004,8.336549999999999,3.070,0.0,1782050491000
,,3.070,27.4,1782050491062
,,3.060,27.4,1782050491145
,,3.049,27.4,1782050491228
,,3.049,27.4,1782050491311
,,3.049,27.4,1782050491394
,,3.039,27.4,1782050491477
,,3.049,27.4,1782050491560
,,3.060,27.4,1782050491643
,,3.060,27.4,1782050491735
,,3.049,27.4,1782050491810
,,3.039,27.4,1782050491892
,,3.039,27.4,1782050491975
44.162060000000004,8.336540000000001,3.049,0.0,1782050492000
,,3.049,27.4,1782050492058
,,3.060,27.4,1782050492141
,,3.070,27.4,1782050492238
,,3.070,27.4,1782050492334
,,3.049,27.4,1782050492396
,,3.008,27.4,1782050492473
,,3.008,27.4,1782050492556
,,3.018,27.4,1782050492639
,,3.008,27.4,1782050492722
,,2.966,27.4,1782050492805
,,2.966,27.4,1782050492888
,,2.945,27.4,1782050492971
44.162058333333334,8.33653,2.935,0.0,1782050493000
,,2.935,27.4,1782050493054
,,2.914,27.4,1782050493137
,,2.924,27.4,1782050493248
,,2.904,27.4,1782050493304
,,2.924,27.4,1782050493388
,,2.956,27.4,1782050493471
,,2.966,27.4,1782050493555
,,2.966,27.4,1782050493638
,,2.966,27.4,1782050493722
,,3.008,27.4,1782050493801
,,3.008,27.4,1782050493884
,,3.018,27.4,1782050493988
44.162058333333334,8.336521666666666,3.018,0.0,1782050494000
,,3.018,27.4,1782050494088
,,3.018,27.4,1782050494138
,,3.008,27.4,1782050494289
,,3.008,27.4,1782050494309
,,2.997,27.4,1782050494391
,,2.987,27.4,1782050494596
,,2.976,27.4,1782050494597
,,2.976,27.4,1782050494637
,,2.966,27.4,1782050494734
,,2.956,27.4,1782050494797
,,2.935,27.4,1782050494880
,,2.924,27.4,1782050494963
44.162054999999995,8.336511666666667,2.935,0.0,1782050495000
,,2.935,27.4,1782050495046
,,2.956,27.4,1782050495212
,,2.966,27.4,1782050495295
,,2.956,27.4,1782050495378
,,2.956,27.4,1782050495461
,,2.987,27.4,1782050495544
,,2.966,27.4,1782050495635
,,2.987,27.4,1782050495710
,,2.987,27.4,1782050495793
,,2.997,27.4,1782050495876
,,3.028,27.4,1782050495959
44.16205333333334,8.336504999999999,3.049,0.0,1782050496000
,,3.049,27.4,1782050496042
,,3.028,27.4,1782050496125
,,3.018,27.4,1782050496249
,,2.987,27.4,1782050496291
,,2.987,27.4,1782050496440
,,2.987,27.4,1782050496460
,,2.976,27.4,1782050496644
,,2.997,27.4,1782050496862
,,2.976,27.4,1782050496889
,,2.966,27.4,1782050496956
44.16205333333334,8.336495000000001,2.966,0.0,1782050497000
,,2.966,27.4,1782050497038
,,2.956,27.4,1782050497134
,,2.956,27.4,1782050497204
,,2.976,27.4,1782050497374
,,2.997,27.4,1782050497456
,,3.018,27.4,1782050497539
,,3.018,27.4,1782050497622
,,3.018,27.4,1782050497705
,,3.018,27.4,1782050497789
,,2.997,27.4,1782050497868
,,3.039,27.4,1782050497951
44.16205166666667,8.336486666666667,3.039,0.0,1782050498000
,,3.039,27.4,1782050498038
,,3.039,27.4,1782050498117
,,3.060,27.4,1782050498200
,,3.080,27.4,1782050498283
,,3.070,27.4,1782050498366
,,3.060,27.4,1782050498449
,,3.049,27.4,1782050498532
,,3.060,27.4,1782050498638
,,3.049,27.4,1782050498698
,,3.049,27.4,1782050498781
,,3.060,27.4,1782050498864
,,3.039,27.4,1782050498947
44.16205,8.33648,3.060,0.0,1782050499000
,,3.060,27.4,1782050499030
,,3.070,27.4,1782050499113
,,3.070,27.4,1782050499196
,,3.049,27.4,1782050499279
,,3.039,27.4,1782050499362
,,3.039,27.4,1782050499445
,,3.039,27.4,1782050499537
,,3.049,27.4,1782050499612
,,3.039,27.4,1782050499694
,,3.039,27.4,1782050499777
,,3.039,27.4,1782050499860
,,3.018,27.4,1782050499943
44.16204833333333,8.336471666666666,3.028,0.0,1782050500000
,,3.028,27.4,1782050500026
,,3.028,27.4,1782050500138
,,2.997,27.4,1782050500193
,,2.966,27.4,1782050500330
,,2.945,27.4,1782050500384
,,2.935,27.4,1782050500441
,,2.924,27.4,1782050500524
,,2.904,27.4,1782050500607
,,2.883,27.4,1782050500690
,,2.872,27.4,1782050500773
,,2.872,27.4,1782050500856
,,2.862,27.4,1782050500938
44.16205166666667,8.336465,2.862,0.0,1782050501000
,,2.862,27.4,1782050501039
,,2.852,27.4,1782050501104
,,2.872,27.4,1782050501188
,,2.904,27.4,1782050501271
,,2.935,27.4,1782050501354
,,2.935,27.4,1782050501438
,,2.956,27.4,1782050501520
,,2.966,27.4,1782050501604
,,2.966,27.4,1782050501687
,,2.966,27.4,1782050501771
,,2.945,27.4,1782050501854
,,2.924,27.4,1782050501937
44.16205,8.336456666666667,2.914,0.0,1782050502000
,,2.914,27.4,1782050502020
,,2.883,27.4,1782050502104
,,2.852,27.4,1782050502187
,,2.831,27.4,1782050502266
,,2.789,27.4,1782050502349
,,2.779,27.4,1782050502439
,,2.758,27.4,1782050502537
,,2.747,27.4,1782050502599
,,2.747,27.4,1782050502682
,,2.737,27.4,1782050502848
,,2.768,27.4,1782050502948
44.16205333333334,8.336448333333333,2.799,0.0,1782050503000
,,2.799,27.4,1782050503037
,,2.810,27.4,1782050503096
,,2.820,27.4,1782050503179
,,2.831,27.4,1782050503262
,,2.820,27.4,1782050503345
,,2.820,27.4,1782050503436
,,2.820,27.4,1782050503512
,,2.810,27.4,1782050503596
,,2.820,27.4,1782050503678
,,2.820,27.4,1782050503760
,,2.810,27.4,1782050503844
,,2.789,27.4,1782050503927
44.16205333333334,8.336440000000001,2.789,0.0,1782050504000
,,2.789,27.4,1782050504039
,,2.779,27.4,1782050504092
,,2.768,27.4,1782050504223
,,2.768,27.4,1782050504259
,,2.779,27.4,1782050504426
,,2.810,27.4,1782050504427
,,2.820,27.4,1782050504528
,,2.862,27.4,1782050504637
,,2.831,27.4,1782050504673
,,2.810,27.4,1782050504759
,,2.820,27.4,1782050504839
,,2.841,27.4,1782050504938
44.16205333333334,8.336431666666666,2.831,0.0,1782050505000
,,2.831,27.4,1782050505005
,,2.852,27.4,1782050505089
,,2.841,27.4,1782050505174
,,2.831,27.4,1782050505254
,,2.820,27.4,1782050505337
,,2.799,27.4,1782050505422
,,2.789,27.4,1782050505537
,,2.758,27.4,1782050505586
,,2.789,27.4,1782050505671
,,2.810,27.4,1782050505753
,,2.789,27.4,1782050505841
,,2.779,27.4,1782050505920
44.16205333333334,8.336425,2.779,0.0,1782050506000
,,2.779,27.4,1782050506004
,,2.768,27.4,1782050506087
,,2.758,27.4,1782050506170
,,2.758,27.4,1782050506254
,,2.758,27.4,1782050506337
,,2.737,27.4,1782050506437
,,2.747,27.4,1782050506499
,,2.737,27.4,1782050506583
,,2.716,27.4,1782050506667
,,2.716,27.4,1782050506749
,,2.716,27.4,1782050506837
,,2.695,27.4,1782050506914
,,2.685,27.4,1782050506997
44.16205333333334,8.336418333333334,2.675,0.0,1782050507000
,,2.675,27.4,1782050507080
,,2.675,27.4,1782050507163
,,2.685,27.4,1782050507246
,,2.706,27.4,1782050507413
,,2.706,27.4,1782050507497
,,2.695,27.4,1782050507578
,,2.716,27.4,1782050507662
,,2.737,27.4,1782050507745
,,2.706,27.4,1782050507828
,,2.695,27.4,1782050507938
,,2.716,27.4,1782050507994
